Subject,Language,Domain,Metric
55522,python,ml,1.0
55523,python,comp,1.0
55524,python,ml,1.0
55525,python,ml,1.0
55526,python,comp,1.0
55527,python,backend,2.0
55528,python,comp,2.0
55529,python,comp,1.0
55530,python,comp,1.0
55531,python,ml,2.0
55532,python,ml,1.0
55533,python,ml,1.0
55534,python,ml,1.0
55535,python,ml,2.0
55536,python,ml,1.0
55537,python,comp,1.0
55538,python,ml,1.5
55539,python,comp,1.0
55540,python,ml,1.0
55541,python,ml,2.0
55542,python,ml,1.0
55543,python,ml,1.0
55544,python,comp,2.0
55545,python,ml,1.0
55546,python,ml,1.0
55547,python,ml,1.0
55548,python,ml,2.0
55549,python,ml,1.0
55550,python,ml,1.0
55551,python,ml,1.0
55552,python,backend,1.0
55553,python,ml,1.0
55554,python,db,1.0
55555,python,comp,1.0
55556,python,ml,1.0
55557,python,ml,1.0
55558,python,db,1.5
55559,python,ml,1.0
55560,python,ml,1.0
55561,python,comp,1.0
55562,python,ml,1.0
55563,python,ml,1.0
55564,python,backend,1.0
55565,python,comp,1.0
55566,python,ml,2.0
55567,python,ml,2.0
55568,python,ml,1.0
55569,python,backend,1.0
55570,python,ml,1.0
55571,python,ml,2.0
55572,python,ml,2.0
55573,python,ml,1.0
55574,python,comp,1.0
55575,python,ml,1.0
55576,python,ml,2.0
55577,python,lang,1.0
55578,python,comp,1.0
55579,python,ml,1.0
55580,python,comp,2.0
55581,python,comp,1.0
55582,python,ml,1.0
55583,python,ml,1.0
55584,python,ml,1.0
55585,python,ml,1.0
55586,python,lang,1.0
55587,python,ml,1.0
55588,python,ml,3.0
55589,python,lang,3.0
55590,python,comp,1.0
55591,python,ml,1.0
55592,python,backend,1.0
55593,python,ml,1.0
55594,python,ml,2.0
55595,python,ml,2.0
55596,python,comp,1.0
55597,python,backend,2.0
55598,python,ml,1.0
55599,python,ml,1.0
55600,python,ml,1.0
55601,python,ml,1.0
55602,python,comp,1.0
55603,python,ml,2.0
55604,python,ml,1.0
55605,python,ml,1.0
55606,python,ml,1.0
55607,python,ml,1.0
55608,python,comp,1.0
55609,python,comp,1.0
55610,python,comp,1.0
55611,python,ml,1.0
55612,python,ml,1.0
55613,python,ml,1.0
55614,python,ml,1.0
55615,python,ml,1.0
55616,python,ml,1.0
55617,python,ml,1.0
55618,python,ml,1.0
55619,python,backend,1.0
55620,python,ml,1.0
55621,python,ml,2.0
55622,python,ml,1.0
55623,python,ml,1.0
55624,python,ml,1.5
55625,python,ml,2.0
55626,python,ml,1.0
55627,python,ml,1.0
55628,python,backend,1.0
55629,python,backend,1.0
55630,python,ml,1.0
55631,python,ml,1.0
55632,python,ml,1.0
55633,python,ml,1.0
55634,python,ml,1.0
55635,python,comp,1.0
55636,python,ml,1.0
55637,python,ml,1.0
55638,python,backend,1.0
55639,python,ml,1.0
55640,python,ml,1.5
55641,python,lang,1.0
55642,python,lang,1.0
55643,python,ml,1.0
55644,python,comp,1.0
55645,python,ml,1.0
55646,python,ml,1.0
55647,python,ml,1.0
55648,python,ml,1.0
55649,python,ml,1.0
55650,python,ml,1.0
55651,python,ml,1.0
55652,python,ml,1.0
55653,python,comp,2.0
55654,python,ml,2.0
55655,python,comp,1.0
55656,python,ml,1.0
55657,python,ml,2.0
55658,python,comp,1.0
55659,python,comp,1.0
55660,python,backend,1.0
55661,python,ml,1.5
55662,python,comp,1.0
55663,python,ml,1.0
55664,python,ml,1.0
55665,python,lang,1.0
55666,python,ml,1.0
55667,python,backend,1.0
55668,python,ml,1.0
55669,python,comp,1.0
55670,python,ml,1.0
55671,python,ml,1.0
55672,python,backend,1.5
55673,python,ml,1.0
55674,python,backend,1.0
55675,python,ml,1.0
55676,python,ml,1.0
55677,python,comp,1.0
55678,python,ml,2.0
55679,python,ml,1.0
55680,python,ml,1.0
55681,python,ml,1.0
55682,python,ml,1.0
55683,python,backend,1.5
55684,python,ml,2.0
55685,python,ml,1.0
55686,python,ml,1.5
55687,python,ml,1.0
55688,python,comp,1.0
55689,python,ml,1.0
55690,python,ml,1.0
55691,python,ml,1.0
55692,python,ml,1.0
55693,python,ml,1.0
55694,python,ml,1.0
55695,python,ml,1.0
55696,python,ml,1.5
55697,python,ml,2.0
55698,python,ml,1.0
55699,python,ml,2.0
55700,python,comp,1.0
55701,python,ml,1.0
55702,python,ml,2.0
55703,python,ml,1.0
55704,python,ml,1.0
55705,python,ml,1.0
55706,python,ml,2.0
55707,python,ml,1.0
55708,python,ml,1.0
55709,python,ml,1.5
55710,python,ml,2.0
55711,python,ml,1.0
55712,python,ml,1.0
55713,python,ml,1.0
55714,python,ml,1.0
55715,python,ml,1.0
55716,python,comp,1.0
55717,python,comp,1.0
55718,python,comp,1.0
55719,python,ml,1.0
55720,python,ml,1.0
55721,python,ml,1.0
55722,python,ml,1.0
55723,python,ml,1.0
55724,python,comp,1.0
55725,python,ml,1.0
55726,python,comp,1.0
55727,python,ml,1.0
55728,python,ml,1.0
55729,python,ml,2.0
55730,python,ml,1.0
55731,python,ml,1.0
55732,python,backend,1.0
55733,python,ml,1.0
55734,python,ml,1.0
55735,python,ml,2.0
55736,python,ml,1.0
55737,python,ml,1.0
55738,python,comp,1.0
55739,python,ml,1.0
55740,python,comp,1.0
55741,python,db,1.0
55742,python,backend,1.0
55743,python,comp,1.0
55744,python,ml,1.0
55745,python,ml,1.0
55746,python,ml,1.0
55747,python,db,1.0
55748,python,ml,1.0
55749,python,comp,2.0
55750,python,lang,2.0
55751,python,db,1.0
55752,python,ml,1.0
55753,python,backend,2.0
55754,python,ml,1.0
55755,python,ml,1.0
55756,python,ml,1.0
55757,python,comp,1.0
55758,python,ml,1.0
55759,python,ml,2.0
55760,python,ml,1.0
55761,python,backend,1.0
55762,python,ml,1.0
55763,python,ml,1.0
55764,python,comp,1.0
55765,python,comp,1.0
55766,python,ml,2.0
55767,python,ml,1.0
55768,python,comp,1.0
55769,python,ml,1.0
55770,python,ml,1.0
55771,python,ml,2.0
55772,python,comp,1.0
55773,python,ml,2.0
55774,python,comp,1.0
55775,python,db,1.0
55776,python,ml,1.0
55777,python,ml,1.0
55778,python,ml,2.0
55779,python,ml,1.0
55780,python,ml,1.0
55781,python,ml,1.0
55782,python,db,1.0
55783,python,comp,1.0
55784,python,ml,1.0
55785,python,comp,1.0
55786,python,ml,2.0
55787,python,comp,1.0
55788,python,ml,1.0
55789,python,ml,1.0
55790,python,ml,1.0
55791,python,ml,1.0
55792,python,ml,1.0
55793,python,backend,1.0
55794,python,comp,1.0
55795,python,ml,1.0
55796,python,backend,1.0
55797,python,comp,1.0
55798,python,ml,1.0
55799,python,lang,1.0
55800,python,ml,1.0
55801,python,lang,3.5
55802,python,ml,2.0
55803,python,ml,1.0
55804,python,lang,1.0
55805,python,backend,1.0
55806,python,comp,1.0
55807,python,comp,1.0
55808,python,ml,1.0
55809,python,ml,1.0
55810,python,ml,1.0
55811,python,ml,1.0
55812,python,ml,1.0
55813,python,db,2.0
55814,python,ml,1.0
55815,python,ml,2.0
55816,python,ml,1.0
55817,python,ml,1.0
55818,python,ml,1.5
55819,python,comp,1.0
55820,python,ml,1.0
55821,python,ml,1.0
55822,python,ml,2.0
55823,python,ml,1.0
55824,python,ml,2.0
55825,python,ml,1.0
55826,python,ml,1.0
55827,python,ml,2.0
55828,python,ml,1.0
55829,python,ml,1.0
55830,python,db,1.5
55831,python,comp,1.0
55832,python,comp,1.0
55833,python,backend,1.0
55834,python,backend,1.0
55835,python,backend,1.0
55836,python,ml,1.0
55837,python,comp,1.0
55838,python,comp,1.0
55839,python,comp,1.0
55840,python,comp,1.0
55841,python,comp,1.0
55842,python,lang,1.0
55843,python,comp,1.0
55844,python,ml,2.0
55845,python,backend,2.0
55846,python,ml,1.0
55847,python,db,1.0
55848,python,ml,1.0
55849,python,ml,1.0
55850,python,ml,1.0
55851,python,ml,2.0
55852,python,ml,1.0
55853,python,backend,1.0
55854,python,comp,1.0
55855,python,ml,1.0
55856,python,ml,1.0
55857,python,comp,1.0
55858,python,backend,1.0
55859,python,ml,1.0
55860,python,backend,3.0
55861,python,ml,2.0
55862,python,ml,1.0
55863,python,comp,1.0
55864,python,backend,2.5
55865,python,ml,2.0
55866,python,ml,2.0
55867,python,ml,1.0
55868,python,comp,1.0
55869,python,db,1.0
55870,python,ml,1.0
55871,python,ml,1.0
55872,python,ml,2.0
55873,python,ml,1.0
55874,python,comp,1.0
55875,python,backend,1.0
55876,python,game,1.0
55877,python,comp,1.0
55878,python,ml,1.0
55879,python,comp,1.0
55880,python,lang,1.0
55881,python,ml,1.0
55882,python,backend,1.0
55883,python,ml,1.0
55884,python,comp,1.0
55885,python,comp,1.0
55886,python,backend,1.0
55887,python,comp,1.0
55888,python,comp,1.0
55889,python,backend,1.0
55890,python,ml,1.0
55891,python,ml,1.0
55892,python,comp,1.0
55893,python,ml,1.0
55894,python,ml,1.0
55895,python,ml,1.0
55896,python,ml,2.0
55897,python,ml,1.0
55898,python,ml,2.0
55899,python,comp,1.0
55900,python,db,1.0
55901,python,comp,1.0
55902,python,comp,1.5
55903,python,backend,1.0
55904,python,ml,1.0
55905,python,db,1.0
55906,python,ml,1.0
55907,python,ml,1.0
55908,python,ml,1.0
55909,python,ml,1.0
55910,python,ml,1.0
55911,python,ml,1.0
55912,python,db,1.0
55913,python,comp,1.0
55914,python,ml,1.0
55915,python,ml,1.0
55916,python,ml,1.0
55917,python,ml,1.0
55918,python,ml,1.0
55919,python,ml,1.0
55920,python,ml,1.0
55921,python,comp,1.0
55922,python,ml,1.0
55923,python,lang,1.0
55924,python,backend,1.0
55925,python,lang,1.0
55926,python,lang,1.0
55927,python,ml,2.0
55928,python,comp,1.0
55929,python,ml,1.5
55930,python,backend,1.0
55931,python,ml,2.0
55932,python,ml,1.0
55933,python,ml,1.0
55934,python,ml,1.0
55935,python,ml,1.0
55936,python,ml,1.0
55937,python,comp,1.0
55938,python,backend,1.0
55939,python,ml,1.0
55940,python,comp,1.0
55941,python,ml,1.0
55942,python,ml,1.0
55943,python,ml,2.0
55944,python,ml,1.0
55945,python,ml,2.0
55946,python,comp,2.0
55947,python,ml,1.0
55948,python,ml,2.0
55949,python,comp,1.0
55950,python,ml,2.0
55951,python,ml,1.0
55952,python,comp,1.0
55953,python,ml,2.0
55954,python,db,1.0
55955,python,backend,1.0
55956,python,backend,1.0
55957,python,ml,1.5
55958,python,ml,2.0
55959,python,ml,1.5
55960,python,ml,1.0
55961,python,ml,1.0
55962,python,comp,1.0
55963,python,ml,1.0
55964,python,ml,1.0
55965,python,comp,1.0
55966,python,lang,1.0
55967,python,comp,1.0
55968,python,comp,1.0
55969,python,backend,1.0
55970,python,comp,1.0
55971,python,backend,1.0
55972,python,ml,1.0
55973,python,ml,1.0
55974,python,backend,1.0
55975,python,ml,1.0
55976,python,ml,1.0
55977,python,ml,2.0
55978,python,comp,1.0
55979,python,lang,1.0
55980,python,comp,1.0
55981,python,ml,2.0
55982,python,ml,1.0
55983,python,ml,1.0
55984,python,ml,1.0
55985,python,backend,1.0
55986,python,ml,1.0
55987,python,ml,1.0
55988,python,backend,2.0
55989,python,comp,1.0
55990,python,ml,1.0
55991,python,ml,2.0
55992,python,ml,1.0
55993,python,ml,2.0
55994,python,ml,2.0
55995,python,ml,3.0
55996,python,ml,2.0
55997,python,lang,1.0
55998,python,ml,1.0
55999,python,ml,1.0
56000,python,ml,1.0
56001,python,ml,1.0
56002,python,ml,1.0
56003,python,backend,1.0
56004,python,ml,1.0
56005,python,comp,1.0
56006,python,comp,1.0
56007,python,ml,1.0
56008,python,ml,1.0
56009,python,ml,1.0
56010,python,comp,1.0
56011,python,ml,1.0
56012,python,ml,1.0
56013,python,comp,1.0
56014,python,ml,1.0
56015,python,ml,1.0
56016,python,ml,1.0
56017,python,db,1.0
56018,python,ml,1.0
56019,python,ml,1.0
56020,python,ml,1.0
56021,python,comp,1.0
56022,python,backend,1.0
56023,python,ml,1.0
56024,python,ml,1.0
56025,python,ml,2.0
56026,python,comp,1.0
56027,python,ml,2.0
56028,python,ml,2.0
56029,python,ml,1.0
56030,python,backend,1.0
56031,python,backend,1.0
56032,python,ml,2.0
56033,python,comp,1.0
56034,python,comp,2.0
56035,python,ml,2.0
56036,python,lang,1.0
56037,python,ml,1.0
56038,python,comp,1.0
56039,python,ml,2.0
56040,python,comp,1.0
56041,python,backend,1.5
56042,python,comp,1.0
56043,python,ml,1.0
56044,python,ml,1.0
56045,python,ml,2.0
56046,python,ml,1.0
56047,python,db,1.0
56048,python,ml,1.0
56049,python,ml,1.0
56050,python,ml,1.0
56051,python,comp,1.0
56052,python,ml,1.0
56053,python,ml,1.0
56054,python,lang,2.0
56055,python,ml,1.0
56056,python,ml,1.0
56057,python,comp,1.0
56058,python,ml,1.0
56059,python,ml,2.5
56060,python,db,2.0
56061,python,ml,1.0
56062,python,ml,2.0
56063,python,ml,1.0
56064,python,comp,1.0
56065,python,ml,1.0
56066,python,ml,1.0
56067,python,comp,1.0
56068,python,comp,1.0
56069,python,backend,1.0
56070,python,ml,2.0
56071,python,ml,1.0
56072,python,comp,1.0
56073,python,db,1.0
56074,python,db,3.0
56075,python,ml,1.0
56076,python,ml,1.0
56077,python,comp,1.0
56078,python,ml,1.0
56079,python,ml,1.0
56080,python,ml,1.0
56081,python,ml,2.0
56082,python,backend,1.0
56083,python,comp,1.0
56084,python,comp,1.0
56085,python,comp,1.0
56086,python,ml,1.0
56087,python,ml,2.0
56088,python,ml,1.0
56089,python,comp,1.0
56090,python,comp,1.0
56091,python,ml,1.0
56092,python,ml,1.0
56093,python,ml,3.0
56094,python,comp,1.0
56095,python,ml,1.0
56096,python,ml,2.0
56097,python,ml,1.0
56098,python,ml,1.0
56099,python,comp,1.0
56100,python,ml,1.0
56101,python,lang,1.0
56102,python,lang,1.0
56103,python,comp,1.0
56104,python,ml,1.0
56105,python,ml,1.0
56106,python,backend,1.0
56107,python,ml,2.0
56108,python,comp,1.0
56109,python,ml,1.0
56110,python,comp,1.0
56111,python,ml,1.0
56112,python,ml,1.0
56113,python,ml,2.0
56114,python,ml,1.0
56115,python,comp,1.0
56116,python,comp,2.0
56117,python,lang,1.0
56118,python,backend,1.0
56119,python,ml,1.0
56120,python,backend,1.0
56121,python,comp,2.0
56122,python,ml,2.0
56123,python,ml,1.0
56124,python,ml,2.0
56125,python,comp,1.0
56126,python,comp,2.0
56127,python,comp,1.0
56128,python,ml,1.0
56129,python,ml,1.0
56130,python,comp,1.0
56131,python,lang,1.0
56132,python,ml,1.0
56133,python,backend,1.0
56134,python,comp,2.0
56135,python,comp,1.0
56136,python,ml,2.0
56137,python,comp,1.0
56138,python,ml,1.0
56139,python,comp,1.0
56140,python,ml,2.0
56141,python,backend,1.0
56142,python,backend,1.0
56143,python,comp,1.0
56144,python,ml,1.0
56145,python,ml,1.0
56146,python,comp,2.0
56147,python,comp,2.0
56148,python,comp,1.0
56149,python,ml,2.0
56150,python,ml,1.0
56151,python,ml,1.0
56152,python,comp,2.0
56153,python,ml,1.0
56154,python,backend,2.5
56155,python,comp,1.0
56156,python,ml,2.0
56157,python,ml,1.0
56158,python,ml,2.0
56159,python,backend,1.0
56160,python,comp,2.0
56161,python,lang,1.0
56162,python,ml,1.0
56163,python,ml,1.0
56164,python,ml,1.0
56165,python,lang,1.0
56166,python,ml,1.0
56167,python,ml,1.0
56168,python,ml,1.0
56169,python,comp,1.0
56170,python,backend,2.0
56171,python,comp,1.0
56172,python,ml,1.0
56173,python,ml,1.0
56174,python,ml,1.5
56175,python,comp,1.0
56176,python,ml,1.0
56177,python,ml,1.0
56178,python,ml,2.0
56179,python,comp,2.0
56180,python,ml,1.0
56181,python,game,1.0
56182,python,lang,2.0
56183,python,ml,1.5
56184,python,comp,1.0
56185,python,ml,1.5
56186,python,comp,1.0
56187,python,comp,1.0
56188,python,backend,1.0
56189,python,ml,1.0
56190,python,ml,1.0
56191,python,ml,2.0
56192,python,comp,1.0
56193,python,ml,2.0
56194,python,backend,1.0
56195,python,ml,1.0
56196,python,db,1.0
56197,python,ml,1.0
56198,python,db,1.0
56199,python,comp,1.0
56200,python,ml,1.5
56201,python,backend,1.0
56202,python,comp,1.0
56203,python,comp,2.0
56204,python,ml,2.0
56205,python,lang,1.0
56206,python,db,1.0
56207,python,comp,1.0
56208,python,ml,1.0
56209,python,backend,1.0
56210,python,ml,1.0
56211,python,ml,1.0
56212,python,ml,2.0
56213,python,backend,1.0
56214,python,ml,1.0
56215,python,lang,1.0
56216,python,ml,1.0
56217,python,comp,1.0
56218,python,ml,2.5
56219,python,ml,2.0
56220,python,ml,1.0
56221,python,ml,1.0
56222,python,ml,1.0
56223,python,ml,2.0
56224,python,ml,1.0
56225,python,ml,1.0
56226,python,ml,2.0
56227,python,ml,1.0
56228,python,db,1.0
56229,python,ml,1.0
56230,python,ml,1.0
56231,python,ml,2.0
56232,python,ml,1.5
56233,python,ml,1.0
56234,python,ml,2.0
56235,python,ml,2.0
56236,python,backend,1.0
56237,python,ml,2.0
56238,python,ml,1.0
56239,python,comp,1.0
56240,python,ml,2.0
56241,python,ml,1.0
56242,python,comp,1.0
56243,python,ml,1.0
56244,python,ml,1.0
56245,python,ml,1.0
56246,python,backend,1.0
56247,python,ml,1.0
56248,python,backend,1.0
56249,python,backend,1.5
56250,python,ml,1.0
56251,python,ml,1.0
56252,python,comp,1.0
56253,python,ml,2.0
56254,python,ml,2.0
56255,python,comp,1.0
56256,python,ml,1.0
56257,python,ml,1.0
56258,python,backend,2.0
56259,python,comp,1.0
56260,python,ml,1.0
56261,python,comp,1.0
56262,python,ml,1.0
56263,python,db,1.0
56264,python,ml,1.0
56265,python,comp,1.0
56266,python,comp,1.0
56267,python,comp,1.0
56268,python,ml,1.0
56269,python,ml,1.0
56270,python,ml,2.0
56271,python,ml,1.5
56272,python,ml,2.0
56273,python,ml,2.0
56274,python,ml,1.0
56275,python,ml,1.0
56276,python,ml,2.0
56277,python,ml,1.5
56278,python,ml,1.0
56279,python,ml,1.0
56280,python,ml,1.0
56281,python,ml,2.0
56282,python,ml,2.5
56283,python,comp,1.0
56284,python,ml,1.0
56285,python,backend,1.0
56286,python,comp,1.0
56287,python,ml,1.0
56288,python,comp,1.0
56289,python,ml,1.0
56290,python,backend,2.0
56291,python,comp,1.0
56292,python,comp,1.0
56293,python,ml,3.0
56294,python,ml,1.0
56295,python,comp,1.0
56296,python,ml,1.0
56297,python,ml,1.0
56298,python,ml,1.0
56299,python,ml,1.0
56300,python,ml,1.0
56301,python,ml,1.5
56302,python,ml,1.0
56303,python,backend,1.0
56304,python,ml,2.0
56305,python,backend,1.0
56306,python,comp,1.0
56307,python,comp,1.0
56308,python,comp,1.0
56309,python,ml,1.0
56310,python,ml,1.0
56311,python,ml,1.0
56312,python,comp,1.0
56313,python,ml,1.0
56314,python,ml,2.0
56315,python,backend,1.0
56316,python,ml,1.0
56317,python,ml,1.0
56318,python,backend,1.0
56319,python,comp,1.0
56320,python,ml,2.0
56321,python,ml,2.0
56322,python,comp,1.0
56323,python,db,1.0
56324,python,ml,1.0
56325,python,ml,1.0
56326,python,lang,1.0
56327,python,ml,1.0
56328,python,comp,1.0
56329,python,ml,1.0
56330,python,ml,1.0
56331,python,comp,1.0
56332,python,ml,1.0
56333,python,comp,1.5
56334,python,ml,1.0
56335,python,comp,1.0
56336,python,ml,1.0
56337,python,ml,1.0
56338,python,comp,1.0
56339,python,ml,2.0
56340,python,backend,2.5
56341,python,ml,1.0
56342,python,comp,1.0
56343,python,ml,1.0
56344,python,comp,1.0
56345,python,comp,1.0
56346,python,comp,1.0
56347,python,backend,1.0
56348,python,ml,1.0
56349,python,ml,2.0
56350,python,ml,1.0
56351,python,lang,1.0
56352,python,comp,1.0
56353,python,ml,1.0
56354,python,ml,2.0
56355,python,ml,1.0
56356,python,lang,1.0
56357,python,comp,2.0
56358,python,comp,1.0
56359,python,backend,1.0
56360,python,ml,1.0
56361,python,ml,1.0
56362,python,ml,1.0
56363,python,comp,1.0
56364,python,ml,1.0
56365,python,frontend,1.5
56366,python,ml,1.0
56367,python,ml,2.0
56368,python,ml,1.0
56369,python,ml,1.0
56370,python,ml,1.0
56371,python,ml,2.0
56372,python,comp,1.0
56373,python,comp,1.0
56374,python,backend,1.0
56375,python,ml,1.0
56376,python,comp,1.0
56377,python,backend,2.0
56378,python,ml,1.5
56379,python,backend,1.0
56380,python,comp,2.0
56381,python,ml,1.0
56382,python,lang,1.0
56383,python,ml,1.0
56384,python,backend,2.0
56385,python,comp,1.0
56386,python,ml,2.0
56387,python,backend,1.0
56388,python,ml,2.0
56389,python,backend,2.0
56390,python,ml,1.0
56391,python,backend,1.0
56392,python,ml,1.5
56393,python,comp,1.0
56394,python,backend,1.0
56395,python,backend,1.0
56396,python,ml,1.0
56397,python,ml,1.0
56398,python,ml,1.0
56399,python,ml,1.0
56400,python,ml,2.0
56401,python,ml,1.0
56402,python,ml,1.0
56403,python,ml,1.0
56404,python,ml,1.0
56405,python,backend,1.0
56406,python,frontend,1.0
56407,python,comp,1.0
56408,python,ml,1.0
56409,python,comp,1.0
56410,python,backend,1.0
56411,python,ml,1.0
56412,python,ml,1.0
56413,python,ml,1.0
56414,python,ml,2.0
56415,python,comp,2.0
56416,python,ml,1.0
56417,python,ml,1.0
56418,python,ml,1.0
56419,python,ml,1.0
56420,python,comp,1.0
56421,python,ml,1.0
56422,python,backend,1.0
56423,python,comp,1.0
56424,python,ml,1.0
56425,python,ml,1.0
56426,python,ml,1.0
56427,python,backend,1.0
56428,python,comp,1.0
56429,python,ml,1.0
56430,python,comp,1.0
56431,python,comp,1.0
56432,python,comp,1.0
56433,python,ml,1.0
56434,python,ml,1.0
56435,python,ml,1.0
56436,python,ml,2.0
56437,python,ml,1.0
56438,python,ml,1.0
56439,python,ml,1.0
56440,python,comp,1.0
56441,python,ml,1.0
56442,python,ml,1.0
56443,python,backend,1.0
56444,python,ml,2.0
56445,python,ml,1.0
56446,python,ml,1.0
56447,python,comp,1.0
56448,python,ml,1.0
56449,python,ml,1.0
56450,python,ml,1.0
56451,python,ml,1.0
56452,python,ml,1.0
56453,python,ml,2.0
56454,python,comp,1.0
56455,python,ml,1.0
56456,python,ml,2.0
56457,python,backend,1.0
56458,python,comp,1.0
56459,python,ml,1.0
56460,python,ml,1.0
56461,python,ml,1.0
56462,python,ml,1.0
56463,python,ml,1.0
56464,python,ml,1.0
56465,python,ml,1.0
56466,python,ml,1.0
56467,python,comp,1.0
56468,python,ml,2.0
56469,python,ml,1.0
56470,python,ml,2.0
56471,python,ml,1.0
56472,python,ml,1.0
56473,python,comp,1.0
56474,python,ml,1.0
56475,python,ml,2.0
56476,python,comp,1.0
56477,python,ml,1.0
56478,python,ml,1.0
56479,python,ml,1.0
56480,python,ml,1.0
56481,python,backend,2.0
56482,python,ml,1.0
56483,python,ml,1.0
56484,python,ml,1.0
56485,python,backend,1.0
56486,python,ml,1.0
56487,python,db,1.0
56488,python,ml,1.0
56489,python,comp,1.0
56490,python,ml,1.0
56491,python,ml,2.0
56492,python,ml,1.0
